job_id,job_title,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
4459.0,Graphic Designer,Seattle,seattle,2025-04-26,India,,74438.4,48.7,FinEdge,"Machine Learning, Project Management"
440.0,Sales Executive,New York,new york,2025-08-10,India,Annual,,81.77,FinEdge,"Creativity, SQL, Teamwork"
4183.0,Data Analyst,Dallas,dallas,2024-10-21,Brazil,Monthly,77697.3,32.56,TechNova,"Project Management, Excel, Teamwork, Leadership, Creativity"
312.0,Accountant,San Francisco,san francisco,2025-06-17,Australia,Annual,102427.14,40.77,TechN0va,"Project Management, Creativity, Machine Learning, Power BI"
1141.0,Nurse,Los Angeles,los angeles,2024-11-02,France,Hourly,,,FinEdge,"Teamwork, SQL, Machine Learning, Python"
2483.0,Software Engineer,Los Angeles,los angeles,2024-10-16,USA,,109376.13,99.55,HealthLink,"Project Management, Machine Learning, Creativity"
3818.0,Data Analyst,New York,new york,2025-09-19,Brazil,,92118.5,11.97,DataBridge,"Power BI, Excel, SQL, Machine Learning"
1792.0,Software Engineer,Atlanta,atlanta,2024-12-05,India,,118325.09,57.71,BrightPath,"Communication, SQL"
1768.0,Data Analyst,Chicago,CHICAGO,2025-01-03,Canada,Hourly,62793.08,31.43,TechNova,"Creativity, Power BI, Communication, Excel"
1315.0,Sales Executive,Houston,houston,2024-01-22,Germany,Hourly,116760.04,46.41,BrightPath,"Excel, Python, Project Management, Power BI"
340.0,HR Manager,,,2025-09-22,India,Annual,108686.85,38.91,EduCore,"Project Management, Communication, SQL"
2886.0,Project Manager,Houston,houston,2025-03-07,India,Hourly,115963.18,52.46,TechNova,"SQL, Communication"
3113.0,Marketing Specialist,Dallas,dallas,2023-10-27,France,,46977.09,,NextGen Solutions,"Leadership, Excel"
2199.0,Nurse,New York,NEW YORK,2025-07-07,Japan,Hourly,46707.01,59.58,BrightPath,"SQL, Power BI"
4379.0,Teacher,Boston,boston,2024-01-25,UK,Hourly,118266.67,26.84,RetailX,"Python, Communication, Machine Learning, Project Management"
4628.0,Marketing Specialist,Miami,miami,2025-02-03,Germany,Monthly,89533.6,42.16,DataBridge,"SQL, Leadership"
4309.0,Nurse,Chicago,chicago,2025-08-17,Canada,Hourly,,78.31,FinEdge,"SQL, Project Management, Power BI, Teamwork"
2710.0,Accuntant,Los Angeles,los angeles,2025-07-20,France,Annual,51025.1,,EduCore,"Python, Project Management, Teamwork"
3068.0,Data Analyst,Chicago,chicago,2024-01-26,Australia,Monthly,,25.78,EduCore,"Communication, Creativity"
448.0,Accountant,Houston,houston,2024-09-16,Nigeria,Monthly,53893.03,75.21,DataBridge,"Teamwork, Leadership"
807.0,Data Analyst,Miami,miami,2025-03-21,Japan,,,,EduCore,"Creativity, Teamwork, Excel"
1403.0,Nurse,Houston,houston,2024-04-25,India,,74553.21,37.02,FinEdge,"Power BI, Excel"
1108.0,HR Manager,,,2025-02-19,France,,36833.24,92.48,DataBridge,"Power BI, Communication, Teamwork, Python"
2936.0,Accountant,New York,new york,2024-08-07,Germany,,74591.24,21.4,FinEddge,"Project Management, Excel"
3320.0,Data Analyst,Chicago,chicago,2024-01-19,Australia,Monthly,42372.15,,DataBridge,"Communication, Machine Learning"
664.0,Nurse,Boston,boston,2024-09-18,India,Annual,68298.86,53.94,DataBridge,"Python, Excel, Leadership"
4237.0,Project Manager,Chicago,chicago,2025-06-14,Nigeria,Annual,75923.75,,TechNova,"Teamwork, Python"
1719.0,Teacher,Dallas,dallas,2024-09-16,Canada,,96293.57,15.71,SmartWare,"Teamwork, Power BI, Communication, Leadership"
2895.0,Marketing Specialist,New York,new york,2023-10-16,India,Hourly,104135.19,49.65,FinEddge,"Project Management, Creativity, Power BI"
3948.0,Accountant,Atlanta,atlanta,2025-02-11,USA,Monthly,63597.0,63.75,NextGen Solutions,"SQL, Leadership, Python, Excel"
2974.0,Project Manager,Houston,houston,2025-06-08,USA,,47533.48,45.33,TechN0va,"SQL, Teamwork, Leadership, Communication"
3321.0,HR Manager,Dallas,dallas,2023-10-21,Canada,,84612.19,35.78,FinEdge,"Project Management, SQL"
4666.0,Data Analyst,Atlanta,atlanta,2023-11-04,India,,,40.79,RetailX,"Machine Learning, Creativity, Leadership, Project Management"
,Project Manager,Miami,miami,2024-07-14,France,Annual,62010.16,44.89,TechN0va,"Excel, Leadership, Machine Learning, Communication"
3045.0,Marketing Specialist,San Francisco,san francisco,2024-03-20,India,Annual,119758.93,73.38,RetailX,"Communication, Machine Learning, Power BI, Python"
2824.0,Graphic Designer,Seattle,seattle,2025-07-04,USA,,44289.82,48.79,NextGen Solutions,"Machine Learning, Leadership, SQL, Power BI"
3690.0,Teacher,Houston,houston,2024-01-25,Brazil,Hourly,64021.13,67.73,BrightPath,"Teamwork, Communication, Machine Learning, Power BI"
1415.0,Nurse,Seattle,seattle,2024-03-02,Japan,Monthly,66208.93,,FinEdge,"SQL, Project Management, Python, Communication"
2785.0,Sales Executive,Atlanta,atlanta,2024-08-19,India,Hourly,32598.01,39.97,MediCare,"Teamwork, Excel, Creativity, Power BI"
3971.0,Graphic Designer,Chicago,chicago,2025-04-30,UK,Monthly,118221.89,,RetailX,"Power BI, Leadership, Excel, SQL"
367.0,Sales Executive,Seattle,seattle,2024-01-29,France,Hourly,100703.06,77.38,NextGen Solutions,"Power BI, SQL, Excel, Communication, Creativity"
4432.0,Accountant,San Francisco,SAN FRANCISCO,2025-03-03,India,Annual,72942.3,83.88,MediCare,"Teamwork, Project Management, Machine Learning, Communication"
1367.0,data anylst,Dallas,dallas,2024-11-10,Canada,Hourly,114760.61,19.13,NextGen Solutions,"Leadership, Communication, Excel, Creativity, Teamwork"
3392.0,HR Manager,Houston,houston,2024-01-28,UK,Hourly,47386.95,82.28,DataBridge,"Communication, SQL, Leadership"
362.0,Marketing Specialist,Los Angeles,los angeles,2025-04-28,India,,91854.04,81.13,SmartWare,"Communication, Teamwork, Excel, SQL"
229.0,Accountant,San Francisco,san francisco,2025-08-16,Japan,Annual,,,EduCore,"Project Management, Communication, Python"
3202.0,Project Manager,Los Angeles,los angeles,2025-10-10,France,,44839.16,59.53,NextGen Solutions,"Project Management, Excel, Machine Learning"
2525.0,Software Engineer,Dallas,dallas,2025-09-15,UK,,46979.21,15.97,EduCore,"Teamwork, Machine Learning"
222.0,Graphic Designer,Houston,houston,2024-11-14,Germany,Annual,43798.17,14.86,DataBridge,"Machine Learning, Project Management, Excel, Teamwork"
4738.0,Nurse,Houston,houston,2023-12-24,Germany,Annual,81734.37,81.78,TechN0va,"Machine Learning, SQL, Leadership, Project Management, Power BI"
2901.0,HR Manager,Los Angeles,los angeles,2024-04-02,India,Hourly,,30.11,FinEdge,"Machine Learning, Creativity"
120.0,Nurse,San Francisco,san francisco,2025-09-30,USA,Hourly,77522.04,17.91,RetailX,"Leadership, SQL"
4770.0,Graphic Designer,Seattle,seattle,2024-10-28,Unknown,,91112.1,29.31,DataBridge,"Project Management, Creativity, Python"
3260.0,Software Engineer,Miami,miami,2023-11-14,UK,Monthly,41826.44,28.51,MediCare,"Project Management, Creativity, Power BI, Excel"
2728.0,HR Manager,Los Angeles,los angeles,2025-06-14,USA,Monthly,87521.41,71.49,FinEdge,"Excel, Python, Communication, Leadership"
3882.0,Software Engineer,Seattle,seattle,2025-07-24,India,Monthly,,90.37,DataBridge,"Excel, Python"
3069.0,data anylst,Boston,boston,2025-07-28,USA,Hourly,61729.21,87.05,SmartWare,"Teamwork, Excel, Creativity, Leadership, SQL"
2321.0,Marketing Specialist,San Francisco,san francisco,2025-04-18,Australia,Annual,82149.27,82.82,HealthLink,"Teamwork, SQL, Project Management"
4448.0,Software Engineer,Houston,houston,2024-11-20,Unknown,Hourly,49173.09,98.93,Med1Care,"Machine Learning, SQL, Teamwork, Python"
4454.0,Software Engineer,Seattle,seattle,2024-03-04,France,Hourly,31161.73,,FinEdge,"SQL, Leadership, Machine Learning"
3083.0,HR Manager,Seattle,seattle,2025-07-29,USA,Monthly,117154.74,85.7,BrightPath,"Creativity, Teamwork, Python, Communication, Project Management"
2061.0,Graphic Designer,Los Angeles,LOS ANGELES,2024-10-04,India,Annual,,75.05,DataBridge,"Teamwork, Machine Learning, Communication"
2235.0,Nurse,Dallas,dallas,2024-12-30,Australia,Annual,78628.44,70.86,HealthLink,"Communication, Creativity, Teamwork, Excel"
4386.0,Nurse,Miami,MIAMI,2024-08-14,Canada,Monthly,72033.88,60.02,SmartWare,"Excel, Python, Machine Learning, Power BI"
3792.0,Software Engineer,Seattle,seattle,2025-08-24,Brazil,,39045.78,68.92,NextGen Solutions,"Power BI, SQL, Project Management"
2046.0,HR Manager,New York,new york,2024-10-27,Germany,Annual,,,NextGen Solutions,"Excel, SQL, Power BI"
2985.0,HR Manager,Atlanta,atlanta,2024-08-24,Germany,,,72.5,SmartWare,
1839.0,Marketing Specialist,,,2024-04-27,India,Hourly,,77.97,FinEddge,"Machine Learning, Project Management, Power BI, Teamwork"
,Marketing Specialist,Los Angeles,los angeles,2025-01-24,India,Monthly,,94.85,BrightPath,"Machine Learning, Teamwork, Leadership, Python, Creativity"
2133.0,Marketing Specialist,Los Angeles,los angeles,2025-07-10,UK,Annual,94010.64,48.09,EduCore,"Machine Learning, Excel, Teamwork, Project Management"
2332.0,Nurse,Chicago,chicago,2024-06-21,UK,,44181.34,18.03,TechNova,"Project Management, Teamwork"
2975.0,Nurse,Dallas,dallas,2024-12-13,USA,Annual,70299.93,,HealthLink,"Communication, Python, Project Management"
1553.0,Sales Executive,Boston,boston,2025-06-18,Unknown,Hourly,62196.45,54.23,NextGen Solutions,"Power BI, Machine Learning, Leadership, Creativity"
411.0,Nurse,Dallas,dallas,2024-06-23,Nigeria,Monthly,113993.97,82.84,TechNova,"Excel, Creativity"
4067.0,Software Engineer,Chicago,CHICAGO,2025-06-10,USA,Annual,88794.02,80.19,EduCore,"Leadership, Creativity, Power BI, Machine Learning, Project Management"
4589.0,HR Manager,Atlanta,atlanta,2025-09-08,USA,Hourly,114364.83,64.77,RetailX,"Creativity, Excel, Leadership"
4238.0,Software Engineer,Boston,boston,2024-11-06,Canada,Annual,85977.47,73.16,NextGen Solutions,"Creativity, Power BI"
1233.0,Accountant,Dallas,dallas,2025-05-15,France,Monthly,90169.43,84.95,EduCore,"Python, Teamwork, Creativity"
4373.0,Marketing Specialist,Los Angeles,los angeles,2025-01-22,India,,67239.48,42.21,SmartWare,"Creativity, Project Management"
511.0,HR Manager,Miami,miami,2024-09-27,Nigeria,Annual,94877.88,66.51,EduCore,"Excel, Python, Power BI"
445.0,Accountant,Miami,miami,2025-06-27,Unknown,Monthly,52009.18,30.95,Med1Care,"Python, Excel"
2213.0,Software Engineer,,,2025-05-07,Australia,Hourly,49387.41,94.85,TechNova,"Power BI, Project Management, Machine Learning, Excel"
3625.0,Software Engineer,Atlanta,atlanta,2025-05-01,Australia,Monthly,54536.84,84.85,HealthLink,"Python, Project Management"
3657.0,Teacher,,,2024-12-20,USA,Monthly,80255.47,84.58,TechNova,"Teamwork, Project Management, Excel"
1938.0,Teacher,San Francisco,san francisco,2024-04-18,Japan,Annual,37947.57,,EduCore,"Project Management, Creativity"
512.0,Marketing Specialist,Chicago,chicago,2023-11-11,Nigeria,,105235.48,25.99,TechNova,"Communication, Machine Learning, SQL, Excel, Project Management"
4713.0,Project Manager,Dallas,dallas,2024-06-16,Brazil,Annual,69336.47,20.99,NextGen Solutions,"Teamwork, Project Management, Leadership, Creativity"
3342.0,Software Engineer,Houston,houston,2024-11-26,Brazil,Monthly,81796.71,62.26,EduCore,"Teamwork, SQL, Leadership"
64.0,Sales Executive,Miami,miami,2025-07-31,Japan,Annual,39447.95,53.13,EduCore,"Python, Leadership, Creativity, SQL, Teamwork"
3749.0,Data Analyst,Chicago,chicago,2023-12-14,UK,,,37.95,FinEdge,"Machine Learning, Teamwork, Creativity, Excel"
4966.0,Data Analyst,New York,new york,2024-06-18,Japan,Hourly,94388.81,53.65,RetailX,"Excel, Teamwork, Leadership"
4175.0,Graphic Designer,San Francisco,SAN FRANCISCO,2024-02-20,Australia,Annual,66399.04,91.0,EduCore,"Creativity, Machine Learning, Project Management"
4496.0,Data Analyst,Seattle,seattle,2025-02-23,Germany,,36634.91,19.0,FinEdge,"Excel, Python"
67.0,Sales Executive,Seattle,seattle,2023-12-04,USA,Hourly,93478.94,78.6,TechNova,"Teamwork, Leadership, Machine Learning"
1889.0,Project Manager,Miami,miami,2024-08-01,Nigeria,,106337.69,69.12,RetailX,"Project Management, Excel, Communication, Power BI"
1286.0,Software Engineer,Chicago,chicago,2023-12-10,Nigeria,Monthly,112430.25,30.27,FinEddge,"Communication, Leadership"
3213.0,Software Engineer,New York,new york,2025-06-09,Brazil,Hourly,,58.4,FinEdge,"Power BI, Project Management, Leadership, Python"
3616.0,Graphic Designer,Chicago,chicago,2024-10-10,Japan,Annual,,86.21,TechNova,"Teamwork, Excel, SQL, Leadership, Creativity"
4472.0,HR Manager,Boston,boston,2025-08-17,France,Hourly,114437.77,67.03,NextGen Solutions,"Power BI, Project Management, Teamwork, Machine Learning, Leadership"
3836.0,data anylst,Boston,boston,2025-06-27,Germany,,54831.46,97.81,FinEdge,"Excel, Project Management, Leadership, Machine Learning, Teamwork"
165.0,Teacher,,,2025-05-15,Canada,,71908.34,39.29,MediCare,"Teamwork, Python, SQL"
3863.0,Sales Executive,Los Angeles,los angeles,2024-07-22,France,Monthly,109411.98,27.89,MediCare,"Machine Learning, Teamwork"
3913.0,HR Manager,Miami,MIAMI,2024-10-01,Brazil,Hourly,,71.43,FinEdge,"Teamwork, SQL, Creativity, Power BI"
2810.0,Nurse,New York,new york,2024-01-04,Germany,Annual,112159.54,74.43,EduCore,
1314.0,Softwar Enginner,Atlanta,atlanta,2024-05-04,UK,Monthly,76228.51,,BrightPath,"Python, Machine Learning, Project Management, Teamwork, Excel"
4744.0,Softwar Enginner,Dallas,dallas,2025-02-06,Brazil,Annual,67642.0,58.3,MediCare,"Power BI, Leadership, Excel"
377.0,Project Manager,New York,new york,2024-08-15,UK,Hourly,80095.7,30.55,DataBridge,"Communication, Python, Project Management, Leadership"
1865.0,Accountant,San Francisco,san francisco,2024-03-21,Brazil,Hourly,116457.83,45.35,HealthLink,"Creativity, Leadership"
2664.0,Accountant,Los Angeles,los angeles,2024-05-21,Nigeria,Monthly,56727.1,23.16,NextGen Solutions,"Python, Excel, Leadership"
805.0,Teacher,Dallas,dallas,2024-01-20,Japan,Annual,113060.01,32.92,HealthLink,"Communication, Creativity"
2999.0,Nurse,Seattle,seattle,2025-05-29,India,,82260.45,85.67,RetailX,"SQL, Creativity, Python, Power BI"
169.0,Project Manager,Los Angeles,los angeles,2025-08-17,Canada,Annual,104717.06,60.59,TechNova,"Creativity, SQL, Teamwork"
1327.0,Data Analyst,Atlanta,atlanta,2024-02-03,USA,,,70.17,RetailX,"Teamwork, Creativity, Power BI"
4124.0,Graphic Designer,Atlanta,atlanta,2024-05-28,France,Hourly,,67.58,SmartWare,"SQL, Power BI, Excel, Creativity"
2248.0,Project Manager,New York,new york,2023-11-18,France,Monthly,99673.8,25.96,EduCore,"Excel, Teamwork, SQL, Python, Project Management"
2081.0,Graphic Designer,Seattle,seattle,2023-12-13,Brazil,Monthly,45966.1,24.85,TechNova,"Creativity, SQL"
1849.0,Nurse,Atlanta,atlanta,2025-05-07,France,,46047.92,45.8,Med1Care,"SQL, Project Management, Power BI"
2419.0,HR Manager,New York,new york,2025-03-28,France,Monthly,36942.19,32.06,BrightPath,"Python, Excel, Project Management, Communication"
2892.0,Teacher,San Francisco,san francisco,2024-05-09,UK,Hourly,86046.72,13.94,EduCore,"Teamwork, Creativity, Python"
4687.0,Softwar Enginner,San Francisco,san francisco,2024-05-05,Brazil,,64073.87,90.47,BrightPath,"Teamwork, Leadership, SQL, Excel, Power BI"
4890.0,HR Manager,Houston,houston,2024-11-14,Brazil,,91049.86,39.02,DataBridge,"Project Management, SQL, Communication"
2187.0,HR Manager,New York,new york,2025-04-12,India,Hourly,66796.55,50.74,SmartWare,"SQL, Python, Leadership, Project Management, Communication"
845.0,Accountant,Los Angeles,los angeles,2025-04-14,Canada,Annual,70909.79,11.42,TechNova,"Machine Learning, Python, Leadership, Project Management"
2590.0,Graphic Designer,Los Angeles,los angeles,2025-05-20,Nigeria,,,,FinEddge,"Communication, SQL"
873.0,Graphic Designer,,,2024-05-28,Canada,Hourly,31389.52,52.1,RetailX,"Project Management, Machine Learning, Teamwork, Creativity, SQL"
4967.0,HR Manager,Atlanta,atlanta,2025-03-06,Brazil,,,99.52,SmartWare,"Communication, Power BI"
3966.0,Graphic Designer,Chicago,chicago,2023-12-31,Canada,,43343.07,,NextGen Solutions,"Communication, Leadership, Teamwork, Creativity"
1681.0,Teacher,Miami,miami,2023-11-25,Australia,,54354.09,10.91,NextGen Solutions,
4195.0,HR Manager,Houston,houston,2023-12-09,Brazil,Monthly,105321.89,93.92,EduCore,"Power BI, Leadership, Teamwork, Project Management, Python"
1899.0,Sales Executive,Seattle,seattle,2024-06-21,India,Hourly,83396.54,80.96,MediCare,"Project Management, Power BI, Teamwork, Excel"
219.0,Accountant,San Francisco,san francisco,2025-04-11,Nigeria,Hourly,51182.54,31.41,MediCare,"Communication, Project Management, SQL, Power BI, Machine Learning"
3408.0,Accountant,Los Angeles,los angeles,2025-04-19,Germany,Hourly,99479.98,89.79,RetailX,"Excel, Power BI"
1476.0,Graphic Designer,Atlanta,ATLANTA,2024-05-06,USA,Hourly,114979.92,70.42,FinEddge,
2637.0,Data Analyst,Chicago,chicago,2023-12-29,Australia,Annual,31135.88,19.51,EduCore,"Leadership, Python, Excel, Teamwork"
1343.0,Project Manager,Boston,boston,2023-11-19,Australia,,82788.31,62.37,SmartWare,"Excel, Creativity"
3753.0,HR Manager,Seattle,seattle,2024-03-28,Australia,,97391.14,48.52,FinEdge,"Power BI, Excel"
4207.0,Graphic Designer,Boston,boston,2024-08-14,UK,Monthly,34481.89,89.71,RetailX,"Project Management, Excel, SQL"
148.0,Accountant,Boston,boston,2025-09-09,France,Annual,,81.56,TechNova,"Teamwork, Machine Learning, Leadership"
1386.0,Nurse,Miami,MIAMI,2024-01-23,Nigeria,Hourly,43453.32,53.37,MediCare,"SQL, Machine Learning"
3946.0,Graphic Designer,Atlanta,atlanta,2025-10-10,India,,54525.26,93.27,RetailX,"Power BI, Python"
1890.0,Project Manager,New York,new york,2024-08-23,USA,Annual,34570.01,17.32,SmartWare,"Creativity, Leadership, Python"
4547.0,Project Manager,Miami,miami,2024-08-22,Canada,Monthly,81298.62,22.23,RetailX,"Teamwork, SQL, Python, Excel"
1707.0,Sales Executive,Atlanta,atlanta,2023-10-18,Brazil,Monthly,38177.74,99.58,SmartWare,"Creativity, Excel, Teamwork, Leadership, Python"
1805.0,Teacher,New York,new york,2024-03-31,India,Annual,,11.35,TechNova,"Creativity, Communication, Python"
4938.0,Project Manager,Los Angeles,los angeles,2023-11-28,Brazil,Hourly,100590.34,43.95,FinEdge,"Excel, Machine Learning, Python"
4920.0,Sales Executive,Miami,miami,2024-01-03,UK,Hourly,101746.19,81.24,TechNova,"Power BI, SQL, Excel"
1033.0,HR Manager,Houston,houston,2023-10-14,Germany,Annual,86385.46,,RetailX,"Power BI, Teamwork, Excel, Machine Learning, Project Management"
2020.0,Graphic Designer,San Francisco,san francisco,2025-09-30,USA,Monthly,49167.38,52.48,EduCore,"Leadership, SQL, Power BI, Teamwork, Project Management"
4338.0,Nurse,Chicago,chicago,2025-01-19,France,,,49.79,FinEdge,"Machine Learning, Project Management, Power BI"
,Graphic Designer,Miami,MIAMI,2024-08-28,Nigeria,Annual,58800.34,96.91,DataBridge,"Teamwork, Creativity, Python, Leadership, Project Management"
2826.0,Sales Executive,,,2025-05-11,Nigeria,Annual,88084.92,61.51,BrightPath,"Creativity, Power BI"
2452.0,Teacher,Chicago,chicago,2024-01-28,Germany,Annual,85648.6,48.82,FinEdge,"Machine Learning, SQL, Excel"
4303.0,Nurse,Miami,miami,2025-02-08,Japan,Monthly,87679.77,89.3,DataBridge,"Teamwork, Excel, Machine Learning"
2920.0,Graphic Designer,San Francisco,san francisco,2023-12-04,USA,Monthly,38734.67,35.77,MediCare,"Project Management, Creativity, Teamwork, Leadership, Communication"
1011.0,Project Manager,Atlanta,ATLANTA,2025-03-02,Germany,,64704.57,62.45,HealthLink,"Leadership, Python"
1731.0,HR Manager,Dallas,dallas,2024-01-21,USA,Hourly,112433.87,55.54,NextGen Solutions,"Python, Power BI, SQL, Project Management"
1829.0,Accountant,New York,new york,2024-03-20,Japan,Hourly,107654.14,23.93,SmartWare,"Power BI, Creativity, Teamwork, Project Management, Machine Learning"
566.0,Marketing Specialist,Dallas,dallas,2024-01-02,France,Hourly,48733.88,23.65,SmartWare,"Communication, Excel, Teamwork, Power BI, SQL"
4452.0,HR Manager,Dallas,dallas,2024-08-09,Nigeria,Monthly,63080.21,19.01,RetailX,"Machine Learning, Teamwork, Power BI, Project Management, Creativity"
666.0,Teacher,Atlanta,ATLANTA,2025-04-17,Japan,Annual,,99.43,DataBridge,"Leadership, Teamwork"
2357.0,Graphic Designer,Los Angeles,los angeles,2025-06-30,Brazil,Monthly,74267.49,28.34,BrightPath,"Creativity, Teamwork, Communication"
1765.0,Project Manager,Los Angeles,los angeles,2024-03-25,USA,Monthly,74948.61,,FinEddge,"Teamwork, Power BI, Excel"
1503.0,Sales Executive,Chicago,chicago,2025-10-03,Nigeria,,,80.17,EduCore,"Python, Leadership"
3071.0,Teacher,Seattle,seattle,2024-03-04,Nigeria,Monthly,87555.01,58.2,DataBridge,"Creativity, SQL"
3177.0,Accountant,Dallas,dallas,2025-01-21,France,Monthly,83374.13,10.53,MediCare,"Teamwork, Communication, Machine Learning"
3879.0,Software Engineer,Houston,HOUSTON,2024-12-26,Canada,,110263.58,,BrightPath,"Power BI, Communication"
2860.0,Project Manager,Boston,boston,2025-10-07,India,,110584.76,27.16,EduCore,"Python, Teamwork, SQL"
3990.0,Graphic Designer,Boston,boston,2024-05-19,Canada,Annual,89644.12,19.05,FinEdge,"SQL, Project Management, Power BI, Python"
4568.0,Software Engineer,Seattle,seattle,2025-02-02,Australia,,110830.39,18.8,DataBridge,
904.0,HR Manager,Dallas,dallas,2025-03-11,Brazil,Annual,72310.07,85.57,DataBridge,"Leadership, SQL"
3731.0,Project Manager,Chicago,chicago,2024-12-19,USA,,44707.03,93.19,BrightPath,"Excel, Creativity, Power BI"
1486.0,Marketing Specialist,Houston,houston,2024-07-29,France,Monthly,74880.61,24.35,SmartWare,"Machine Learning, SQL, Teamwork, Excel"
1039.0,Accountant,Seattle,seattle,2023-10-27,Nigeria,,41056.24,38.03,MediCare,"Leadership, Project Management, Communication, Machine Learning"
4987.0,Marketing Specialist,San Francisco,san francisco,2024-06-17,France,Monthly,65176.01,,DataBridge,
4654.0,Sales Executive,,,2023-11-08,Nigeria,Annual,112335.57,,TechNova,"Power BI, Communication, Project Management, Leadership"
378.0,Teacher,Dallas,dallas,2024-10-21,Nigeria,Hourly,57226.74,53.01,HealthLink,"Python, Creativity, SQL, Leadership, Excel"
,Software Engineer,Atlanta,atlanta,2023-11-22,UK,Annual,51021.98,61.22,DataBridge,"Communication, Power BI"
2847.0,Accountant,Chicago,chicago,2024-09-11,France,Hourly,110707.26,,RetailX,
347.0,Teacher,Dallas,dallas,2025-03-22,Brazil,Annual,71209.98,61.34,FinEddge,"Teamwork, Communication, SQL"
1821.0,Data Analyst,Los Angeles,los angeles,2024-10-22,Canada,,62534.19,86.79,RetailX,"Leadership, Machine Learning, SQL"
2839.0,Sales Executive,Houston,houston,2024-04-11,Japan,Annual,108677.64,66.2,TechNova,"Leadership, Teamwork, Machine Learning"
4074.0,Project Manager,San Francisco,san francisco,2024-11-05,Nigeria,Monthly,70050.64,32.69,SmartWare,"Communication, Project Management, Python"
1139.0,Accountant,Seattle,seattle,2024-08-07,France,Annual,113085.03,90.79,SmartWare,"Python, Project Management"
4056.0,Project Manager,Los Angeles,los angeles,2024-02-11,USA,Hourly,70691.29,67.82,DataBridge,"Creativity, Leadership, Project Management, Python, SQL"
4306.0,Marketing Specialist,Boston,boston,2025-07-15,France,Hourly,60989.2,49.13,FinEdge,"Excel, Machine Learning, SQL"
4864.0,Software Engineer,Los Angeles,los angeles,2025-09-15,Nigeria,Annual,119774.64,98.86,EduCore,"Creativity, Machine Learning"
136.0,Teacher,Miami,miami,2025-05-16,Germany,Hourly,48230.57,27.18,DataBridge,"Creativity, SQL, Leadership, Project Management, Teamwork"
3981.0,HR Manager,New York,new york,2024-03-05,Brazil,Monthly,87556.17,,DataBridge,"Communication, Python"
933.0,Graphic Designer,Houston,houston,2024-07-06,USA,,72576.01,19.07,NextGen Solutions,"Machine Learning, Python"
3464.0,Data Analyst,Atlanta,atlanta,2025-01-29,Brazil,Annual,96100.34,15.33,FinEdge,"Leadership, Python, Power BI, Excel"
202.0,Sales Executive,Los Angeles,LOS ANGELES,2025-03-28,Germany,Hourly,45494.97,54.67,SmartWare,"Machine Learning, Power BI"
2265.0,Sales Executive,San Francisco,san francisco,2025-03-09,Canada,Annual,55003.34,26.67,TechNova,"Communication, Creativity, Teamwork, Power BI, Leadership"
3239.0,Graphic Designer,Chicago,chicago,2023-11-04,India,,102798.55,94.64,RetailX,"Machine Learning, Communication, Teamwork"
3314.0,HR Manager,Miami,miami,2023-12-09,Australia,,56246.86,95.01,EduCore,"Teamwork, Excel, SQL, Leadership, Python"
3540.0,Marketing Specialist,Seattle,seattle,2024-01-08,UK,Annual,64012.96,93.49,DataBridge,"SQL, Python"
795.0,Sales Executive,Seattle,seattle,2025-05-10,France,Annual,,65.31,TechNova,"Power BI, Teamwork"
1013.0,HR Manager,,,2024-12-30,Canada,Annual,47408.84,,FinEdge,"Teamwork, SQL"
1093.0,data anylst,Dallas,dallas,2024-05-28,Germany,Monthly,,,DataBridge,"Communication, SQL"
812.0,Sales Executive,Miami,miami,2024-05-16,India,Monthly,58667.96,46.48,RetailX,
2463.0,Graphic Designer,New York,new york,2024-12-04,India,,39876.36,62.56,BrightPath,"Communication, Project Management, Python, Leadership"
752.0,Accountant,Houston,houston,2024-05-08,France,Hourly,61153.73,,HealthLink,"Python, SQL, Communication, Machine Learning"
1693.0,Teacher,Dallas,dallas,2023-12-09,Germany,Annual,83256.05,46.72,HealthLink,"Leadership, Creativity, Teamwork"
2766.0,Teacher,Miami,miami,2025-05-20,UK,Monthly,56680.59,14.69,EduCore,"Excel, Machine Learning, Teamwork, Communication, Python"
1492.0,Data Analyst,Los Angeles,los angeles,2024-05-10,Nigeria,Monthly,88178.74,88.12,EduCore,"Machine Learning, Project Management, Excel"
474.0,HR Manager,New York,new york,2025-08-22,Germany,,54233.17,28.58,FinEdge,"SQL, Teamwork"
1369.0,Nurse,San Francisco,san francisco,2023-11-07,USA,,69028.67,86.12,DataBridge,"Project Management, Machine Learning"
4868.0,Marketing Specialist,Dallas,dallas,2025-04-14,Australia,Annual,93632.05,,BrightPath,"Python, Excel, Project Management, SQL"
4194.0,Sales Executive,,,2024-05-24,Canada,,111586.97,,HealthLink,"Creativity, Communication"
590.0,Project Manager,,,2024-02-03,USA,,51284.57,50.82,HealthLink,
2707.0,Graphic Designer,Atlanta,atlanta,2025-07-28,France,,69715.97,,MediCare,"Leadership, Creativity, Communication"
3407.0,Project Manager,Los Angeles,los angeles,2025-01-25,Brazil,,81356.22,77.44,DataBridge,"Leadership, Excel, Project Management"
4018.0,Accountant,Miami,miami,2023-10-24,UK,Annual,70926.03,11.66,NextGen Solutions,"Excel, Creativity, Project Management"
